Run,Step,Agent,Reward
0,0,Lee,0.4
0,0,Shin,0.6
0,0,Kang,0.42
0,0,Lim,0.16
0,0,Ko,0.3
0,1,Lee,0.5
0,1,Shin,0.7
0,1,Kang,0.24
0,1,Lim,0.42
0,1,Ko,0.32
0,2,Lee,0.42
0,2,Shin,0.72
0,2,Kang,0.62
0,2,Lim,0.2
0,2,Ko,0.18
0,3,Lee,0.42
0,3,Shin,0.78
0,3,Kang,0.52
0,3,Lim,0.2
0,3,Ko,0.18
0,4,Lee,0.52
0,4,Shin,0.72
0,4,Kang,0.56
0,4,Lim,0.2
0,4,Ko,0.1
0,5,Lee,0.46
0,5,Shin,0.8
0,5,Kang,0.34
0,5,Lim,0.2
0,5,Ko,0.18
0,6,Lee,0.58
0,6,Shin,0.4
0,6,Kang,0.5
0,6,Lim,0.24
0,6,Ko,0.18
0,7,Lee,0.7
0,7,Shin,0.86
0,7,Kang,0.38
0,7,Lim,0.12
0,7,Ko,0.08
0,8,Lee,0.66
0,8,Shin,0.84
0,8,Kang,0.32
0,8,Lim,0.06
0,8,Ko,0.08
0,9,Lee,0.7
0,9,Shin,1.12
0,9,Kang,0.26
0,9,Lim,0.06
0,9,Ko,0.08
0,10,Lee,0.54
0,10,Shin,0.9
0,10,Kang,0.26
0,10,Lim,0.06
0,10,Ko,0.12
0,11,Lee,0.62
0,11,Shin,1.08
0,11,Kang,0.3
0,11,Lim,0.2
0,11,Ko,0.02
0,12,Lee,0.64
0,12,Shin,0.88
0,12,Kang,0.2
0,12,Lim,0.08
0,12,Ko,0.08
0,13,Lee,0.68
0,13,Shin,1.1
0,13,Kang,0.2
0,13,Lim,0.1
0,13,Ko,0.08
0,14,Lee,0.74
0,14,Shin,0.94
0,14,Kang,0.26
0,14,Lim,0.04
0,14,Ko,0.06
0,15,Lee,0.6
0,15,Shin,1.0
0,15,Kang,0.32
0,15,Lim,0.12
0,15,Ko,0.06
0,16,Lee,0.64
0,16,Shin,1.04
0,16,Kang,0.28
0,16,Lim,0.08
0,16,Ko,0.02
0,17,Lee,0.48
0,17,Shin,0.94
0,17,Kang,0.34
0,17,Lim,0.14
0,17,Ko,0.1
0,18,Lee,0.74
0,18,Shin,0.82
0,18,Kang,0.4
0,18,Lim,0.04
0,18,Ko,0.04
0,19,Lee,0.62
0,19,Shin,1.02
0,19,Kang,0.3
0,19,Lim,0.06
0,19,Ko,0.06
0,20,Lee,0.66
0,20,Shin,0.94
0,20,Kang,0.24
0,20,Lim,0.1
0,20,Ko,0.04
0,21,Lee,0.68
0,21,Shin,1.1
0,21,Kang,0.2
0,21,Lim,0.06
0,21,Ko,0.06
0,22,Lee,0.56
0,22,Shin,0.9
0,22,Kang,0.18
0,22,Lim,0.06
0,22,Ko,0.08
0,23,Lee,0.6
0,23,Shin,1.08
0,23,Kang,0.24
0,23,Lim,0.08
0,23,Ko,0.04
0,24,Lee,0.72
0,24,Shin,0.84
0,24,Kang,0.36
0,24,Lim,0.16
0,24,Ko,0.02
0,25,Lee,0.74
0,25,Shin,1.04
0,25,Kang,0.24
0,25,Lim,0.08
0,25,Ko,0.04
0,26,Lee,0.78
0,26,Shin,1.08
0,26,Kang,0.28
0,26,Lim,0.08
0,26,Ko,0.02
0,27,Lee,0.64
0,27,Shin,1.16
0,27,Kang,0.36
0,27,Lim,0.12
0,27,Ko,0.0
0,28,Lee,0.68
0,28,Shin,0.9
0,28,Kang,0.26
0,28,Lim,0.1
0,28,Ko,0.02
0,29,Lee,0.68
0,29,Shin,0.9
0,29,Kang,0.3
0,29,Lim,0.06
0,29,Ko,0.04
0,30,Lee,0.74
0,30,Shin,0.96
0,30,Kang,0.28
0,30,Lim,0.08
0,30,Ko,0.1
0,31,Lee,0.8
0,31,Shin,1.02
0,31,Kang,0.2
0,31,Lim,0.04
0,31,Ko,0.06
0,32,Lee,0.72
0,32,Shin,0.96
0,32,Kang,0.2
0,32,Lim,0.04
0,32,Ko,0.0
0,33,Lee,0.64
0,33,Shin,0.86
0,33,Kang,0.22
0,33,Lim,0.1
0,33,Ko,0.0
0,34,Lee,0.78
0,34,Shin,0.88
0,34,Kang,0.28
0,34,Lim,0.06
0,34,Ko,0.06
0,35,Lee,0.78
0,35,Shin,0.98
0,35,Kang,0.24
0,35,Lim,0.04
0,35,Ko,0.02
0,36,Lee,0.56
0,36,Shin,1.06
0,36,Kang,0.28
0,36,Lim,0.1
0,36,Ko,0.02
0,37,Lee,0.6
0,37,Shin,0.94
0,37,Kang,0.28
0,37,Lim,0.08
0,37,Ko,0.04
0,38,Lee,0.72
0,38,Shin,1.12
0,38,Kang,0.16
0,38,Lim,0.1
0,38,Ko,0.04
0,39,Lee,0.64
0,39,Shin,0.88
0,39,Kang,0.16
0,39,Lim,0.1
0,39,Ko,0.02
1,0,Lee,0.46
1,0,Shin,0.64
1,0,Kang,0.34
1,0,Lim,0.26
1,0,Ko,0.16
1,1,Lee,0.38
1,1,Shin,0.62
1,1,Kang,0.42
1,1,Lim,0.22
1,1,Ko,0.28
1,2,Lee,0.36
1,2,Shin,0.68
1,2,Kang,0.52
1,2,Lim,0.24
1,2,Ko,0.16
1,3,Lee,0.46
1,3,Shin,0.54
1,3,Kang,0.42
1,3,Lim,0.3
1,3,Ko,0.06
1,4,Lee,0.66
1,4,Shin,0.64
1,4,Kang,0.44
1,4,Lim,0.32
1,4,Ko,0.06
1,5,Lee,0.62
1,5,Shin,0.64
1,5,Kang,0.46
1,5,Lim,0.28
1,5,Ko,0.12
1,6,Lee,0.54
1,6,Shin,0.82
1,6,Kang,0.5
1,6,Lim,0.2
1,6,Ko,0.08
1,7,Lee,0.44
1,7,Shin,0.72
1,7,Kang,0.38
1,7,Lim,0.2
1,7,Ko,0.14
1,8,Lee,0.56
1,8,Shin,1.02
1,8,Kang,0.28
1,8,Lim,0.24
1,8,Ko,0.08
1,9,Lee,0.56
1,9,Shin,0.88
1,9,Kang,0.26
1,9,Lim,0.24
1,9,Ko,0.04
1,10,Lee,0.76
1,10,Shin,0.96
1,10,Kang,0.32
1,10,Lim,0.06
1,10,Ko,0.06
1,11,Lee,0.62
1,11,Shin,0.98
1,11,Kang,0.18
1,11,Lim,0.14
1,11,Ko,0.06
1,12,Lee,0.72
1,12,Shin,1.02
1,12,Kang,0.32
1,12,Lim,0.16
1,12,Ko,0.06
1,13,Lee,0.62
1,13,Shin,0.94
1,13,Kang,0.18
1,13,Lim,0.16
1,13,Ko,0.02
1,14,Lee,0.52
1,14,Shin,1.12
1,14,Kang,0.18
1,14,Lim,0.2
1,14,Ko,0.06
1,15,Lee,0.64
1,15,Shin,1.0
1,15,Kang,0.4
1,15,Lim,0.02
1,15,Ko,0.04
1,16,Lee,0.56
1,16,Shin,1.12
1,16,Kang,0.28
1,16,Lim,0.12
1,16,Ko,0.12
1,17,Lee,0.46
1,17,Shin,1.1
1,17,Kang,0.24
1,17,Lim,0.08
1,17,Ko,0.08
1,18,Lee,0.62
1,18,Shin,1.16
1,18,Kang,0.4
1,18,Lim,0.04
1,18,Ko,0.02
1,19,Lee,0.78
1,19,Shin,1.02
1,19,Kang,0.18
1,19,Lim,0.12
1,19,Ko,0.02
1,20,Lee,0.58
1,20,Shin,1.0
1,20,Kang,0.32
1,20,Lim,0.06
1,20,Ko,0.04
1,21,Lee,0.66
1,21,Shin,1.08
1,21,Kang,0.36
1,21,Lim,0.06
1,21,Ko,0.02
1,22,Lee,0.7
1,22,Shin,0.88
1,22,Kang,0.16
1,22,Lim,0.04
1,22,Ko,0.04
1,23,Lee,0.8
1,23,Shin,1.0
1,23,Kang,0.16
1,23,Lim,0.02
1,23,Ko,0.04
1,24,Lee,0.5
1,24,Shin,1.04
1,24,Kang,0.42
1,24,Lim,0.12
1,24,Ko,0.14
1,25,Lee,0.62
1,25,Shin,1.02
1,25,Kang,0.2
1,25,Lim,0.04
1,25,Ko,0.06
1,26,Lee,0.52
1,26,Shin,0.98
1,26,Kang,0.38
1,26,Lim,0.12
1,26,Ko,0.06
1,27,Lee,0.58
1,27,Shin,1.02
1,27,Kang,0.3
1,27,Lim,0.08
1,27,Ko,0.06
1,28,Lee,0.48
1,28,Shin,0.98
1,28,Kang,0.34
1,28,Lim,0.06
1,28,Ko,0.04
1,29,Lee,0.64
1,29,Shin,1.18
1,29,Kang,0.16
1,29,Lim,0.14
1,29,Ko,0.0
1,30,Lee,0.64
1,30,Shin,1.18
1,30,Kang,0.28
1,30,Lim,0.08
1,30,Ko,0.02
1,31,Lee,0.64
1,31,Shin,1.02
1,31,Kang,0.3
1,31,Lim,0.06
1,31,Ko,0.04
1,32,Lee,0.64
1,32,Shin,1.02
1,32,Kang,0.28
1,32,Lim,0.12
1,32,Ko,0.0
1,33,Lee,0.58
1,33,Shin,0.94
1,33,Kang,0.24
1,33,Lim,0.1
1,33,Ko,0.06
1,34,Lee,0.58
1,34,Shin,1.04
1,34,Kang,0.38
1,34,Lim,0.16
1,34,Ko,0.0
1,35,Lee,0.6
1,35,Shin,0.98
1,35,Kang,0.22
1,35,Lim,0.14
1,35,Ko,0.0
1,36,Lee,0.58
1,36,Shin,1.16
1,36,Kang,0.22
1,36,Lim,0.1
1,36,Ko,0.02
1,37,Lee,0.76
1,37,Shin,1.04
1,37,Kang,0.3
1,37,Lim,0.1
1,37,Ko,0.04
1,38,Lee,0.6
1,38,Shin,1.02
1,38,Kang,0.22
1,38,Lim,0.12
1,38,Ko,0.04
1,39,Lee,0.58
1,39,Shin,1.08
1,39,Kang,0.3
1,39,Lim,0.1
1,39,Ko,0.04
2,0,Lee,0.36
2,0,Shin,0.66
2,0,Kang,0.22
2,0,Lim,0.42
2,0,Ko,0.06
2,1,Lee,0.4
2,1,Shin,0.66
2,1,Kang,0.38
2,1,Lim,0.36
2,1,Ko,0.12
2,2,Lee,0.46
2,2,Shin,0.82
2,2,Kang,0.7
2,2,Lim,0.26
2,2,Ko,0.26
2,3,Lee,0.54
2,3,Shin,0.44
2,3,Kang,0.7
2,3,Lim,0.3
2,3,Ko,0.1
2,4,Lee,0.52
2,4,Shin,0.56
2,4,Kang,0.66
2,4,Lim,0.3
2,4,Ko,0.1
2,5,Lee,0.38
2,5,Shin,0.68
2,5,Kang,0.7
2,5,Lim,0.2
2,5,Ko,0.1
2,6,Lee,0.4
2,6,Shin,0.64
2,6,Kang,0.62
2,6,Lim,0.08
2,6,Ko,0.16
2,7,Lee,0.42
2,7,Shin,0.9
2,7,Kang,0.4
2,7,Lim,0.14
2,7,Ko,0.08
2,8,Lee,0.56
2,8,Shin,0.76
2,8,Kang,0.46
2,8,Lim,0.1
2,8,Ko,0.04
2,9,Lee,0.54
2,9,Shin,0.88
2,9,Kang,0.54
2,9,Lim,0.14
2,9,Ko,0.08
2,10,Lee,0.52
2,10,Shin,1.0
2,10,Kang,0.34
2,10,Lim,0.22
2,10,Ko,0.1
2,11,Lee,0.48
2,11,Shin,1.0
2,11,Kang,0.32
2,11,Lim,0.04
2,11,Ko,0.02
2,12,Lee,0.68
2,12,Shin,1.12
2,12,Kang,0.34
2,12,Lim,0.14
2,12,Ko,0.04
2,13,Lee,0.64
2,13,Shin,0.82
2,13,Kang,0.26
2,13,Lim,0.06
2,13,Ko,0.14
2,14,Lee,0.7
2,14,Shin,1.04
2,14,Kang,0.26
2,14,Lim,0.12
2,14,Ko,0.04
2,15,Lee,0.76
2,15,Shin,0.96
2,15,Kang,0.2
2,15,Lim,0.12
2,15,Ko,0.06
2,16,Lee,0.52
2,16,Shin,1.06
2,16,Kang,0.22
2,16,Lim,0.18
2,16,Ko,0.02
2,17,Lee,0.56
2,17,Shin,1.18
2,17,Kang,0.22
2,17,Lim,0.12
2,17,Ko,0.04
2,18,Lee,0.54
2,18,Shin,1.18
2,18,Kang,0.26
2,18,Lim,0.08
2,18,Ko,0.02
2,19,Lee,0.72
2,19,Shin,0.94
2,19,Kang,0.28
2,19,Lim,0.1
2,19,Ko,0.02
2,20,Lee,0.56
2,20,Shin,0.92
2,20,Kang,0.2
2,20,Lim,0.04
2,20,Ko,0.06
2,21,Lee,0.48
2,21,Shin,1.04
2,21,Kang,0.26
2,21,Lim,0.06
2,21,Ko,0.02
2,22,Lee,0.7
2,22,Shin,1.22
2,22,Kang,0.32
2,22,Lim,0.04
2,22,Ko,0.12
2,23,Lee,0.68
2,23,Shin,1.06
2,23,Kang,0.2
2,23,Lim,0.04
2,23,Ko,0.02
2,24,Lee,0.56
2,24,Shin,1.0
2,24,Kang,0.32
2,24,Lim,0.1
2,24,Ko,0.0
2,25,Lee,0.58
2,25,Shin,0.96
2,25,Kang,0.24
2,25,Lim,0.06
2,25,Ko,0.02
2,26,Lee,0.64
2,26,Shin,0.88
2,26,Kang,0.26
2,26,Lim,0.08
2,26,Ko,0.02
2,27,Lee,0.62
2,27,Shin,1.24
2,27,Kang,0.18
2,27,Lim,0.06
2,27,Ko,0.08
2,28,Lee,0.76
2,28,Shin,0.94
2,28,Kang,0.28
2,28,Lim,0.12
2,28,Ko,0.02
2,29,Lee,0.82
2,29,Shin,0.88
2,29,Kang,0.22
2,29,Lim,0.1
2,29,Ko,0.04
2,30,Lee,0.62
2,30,Shin,1.1
2,30,Kang,0.24
2,30,Lim,0.06
2,30,Ko,0.02
2,31,Lee,0.74
2,31,Shin,0.96
2,31,Kang,0.36
2,31,Lim,0.1
2,31,Ko,0.06
2,32,Lee,0.5
2,32,Shin,0.88
2,32,Kang,0.36
2,32,Lim,0.06
2,32,Ko,0.04
2,33,Lee,0.66
2,33,Shin,1.06
2,33,Kang,0.24
2,33,Lim,0.1
2,33,Ko,0.08
2,34,Lee,0.72
2,34,Shin,1.06
2,34,Kang,0.22
2,34,Lim,0.1
2,34,Ko,0.02
2,35,Lee,0.66
2,35,Shin,0.92
2,35,Kang,0.34
2,35,Lim,0.12
2,35,Ko,0.0
2,36,Lee,0.56
2,36,Shin,1.02
2,36,Kang,0.42
2,36,Lim,0.12
2,36,Ko,0.02
2,37,Lee,0.6
2,37,Shin,0.9
2,37,Kang,0.34
2,37,Lim,0.14
2,37,Ko,0.08
2,38,Lee,0.6
2,38,Shin,1.06
2,38,Kang,0.38
2,38,Lim,0.12
2,38,Ko,0.04
2,39,Lee,0.5
2,39,Shin,0.74
2,39,Kang,0.46
2,39,Lim,0.1
2,39,Ko,0.04
